ortalama_hasta_bekleme_dk,hekim_atil_sure_dk,hekim_mesai_asimi_dk,gorulen_hasta_sayisi,gun,politika
11.869269216292825,0,1.2989060775132089,20,282,hibrit
1.0901388220212553,45,0.0,17,283,statik
1.436787378833269,0,2.0384839040933684,18,283,hibrit
14.614132762081988,0,0.0,20,284,statik
14.614132762081988,0,0.0,20,284,hibrit
16.82391846982654,45,9.258129763454008,17,285,statik
16.82391846982654,0,9.258129763454008,17,285,hibrit
1.013136257671037,30,0.0,18,286,statik
2.5410259130665707,0,0.0,19,286,hibrit
1.7096046879878823,15,0.0,19,287,statik
1.6241244535884882,0,40.240791894079734,20,287,hibrit
3.219385847735565,15,22.74513837168098,19,288,statik
3.219385847735565,0,22.74513837168098,19,288,hibrit
0.0696769102883713,30,0.0,18,289,statik
1.2865774464774709,0,0.0,20,289,hibrit
14.280171361084754,60,33.11243030194345,16,290,statik
14.280171361084754,0,33.11243030194345,16,290,hibrit
13.112404996479023,15,37.95770986456114,19,291,statik
13.112404996479023,0,37.95770986456114,19,291,hibrit
2.051505352424035,45,0.0,17,292,statik
3.0201123050115797,0,11.487262166449796,19,292,hibrit
15.928533097266715,30,4.285923103190726,18,293,statik
11.594268640873514,0,0.0,19,293,hibrit
34.898155388036635,15,32.74686465748988,19,294,statik
38.29059085150929,0,43.77895978066152,20,294,hibrit
8.15132438398107,0,0.0,20,295,statik
13.627748549677346,0,0.0,21,295,hibrit
8.003337698190492,45,0.08993344412573379,17,296,statik
10.065841464896497,0,0.0,18,296,hibrit
0.47275081988484274,45,0.0,17,297,statik
0.47275081988484274,0,0.0,17,297,hibrit
5.066512699720998,0,17.15734447929799,20,298,statik
5.066512699720998,0,17.15734447929799,20,298,hibrit
3.6369059697277777,30,24.19677602018828,18,299,statik
3.6369059697277777,0,24.19677602018828,18,299,hibrit
